Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","2700302","Holdings with land size 500-<1000","1990","1989","ha","4867110","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700302","Holdings with land size 500-<1000","1990","1989","No","7104","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700302","Holdings with land size 500-<1000","2000","1999","No","11919","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","50260","Area","2700304","Holdings with land size >=1000","1990","1989","ha","12074570","A","Official figure",""
"WCAD","Structural data from agricultural censuses","724","Spain","60850","Number","2700304","Holdings with land size >=1000","1990","1989","No","5083","A","Official figure",""
"WCAD","Structural data from agricultural censuses","144","Sri Lanka","60850","Number","270030","Holdings with land size 0-<1","2010","2013/14","No","1691527","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","144","Sri Lanka","60850","Number","270031","Holdings with land size 1-<2","2010","2013/14","No","435331","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","144","Sri Lanka","60850","Number","270032","Holdings with land size 2-<3","2010","2013/14","No","79355","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","144","Sri Lanka","60850","Number","270034","Holdings with land size 3-<4","2010","2013/14","No","66994","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","144","Sri Lanka","60850","Number","270035","Holdings with land size 4-<5","2010","2013/14","No","12887","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","144","Sri Lanka","60850","Number","270036","Holdings with land size 5-<10","2010","2013/14","No","32696","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270066","Holdings without land","2010","2008","No","4","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270030","Holdings with land size 0-<1","2010","2008","No","5020","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270031","Holdings with land size 1-<2","2010","2008","No","2125","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270032","Holdings with land size 2-<3","2010","2008","No","1008","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270034","Holdings with land size 3-<4","2010","2008","No","531","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270035","Holdings with land size 4-<5","2010","2008","No","381","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270036","Holdings with land size 5-<10","2010","2008","No","598","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270037","Holdings with land size 10-<20","2010","2008","No","293","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270038","Holdings with land size 20-<50","2010","2008","No","150","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","270039","Holdings with land size 50-<100","2010","2008","No","60","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","2700300","Holdings with land size 100-<200","2010","2008","No","23","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","2700301","Holdings with land size 200-<500","2010","2008","No","25","A","Official figure",""
"WCAD","Structural data from agricultural censuses","740","Suriname","60850","Number","2700302","Holdings with land size 500-<1000","2010","2008","No","16","A","Official figure",""
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270066","Holdings without land","2010","2010","No","740","A","Official figure","Holdings without UAA"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270066","Holdings without land","2020","2020","No","520","A","Official figure",""
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","112","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","184","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270030","Holdings with land size 0-<1","2020","2020","ha","138","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270030","Holdings with land size 0-<1","2020","2020","No","247","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270031","Holdings with land size 1-<2","2000","1999/00","ha","124030","A","Official figure","Agricultural area. < 2 ha"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270031","Holdings with land size 1-<2","2000","1999/00","No","2780","A","Official figure","Agricultural area. < 2 ha"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","228","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","376","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270031","Holdings with land size 1-<2","2020","2020","ha","282","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270031","Holdings with land size 1-<2","2020","2020","No","503","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","9935","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","2586","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270032","Holdings with land size 2-<3","2020","2020","ha","7050","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270032","Holdings with land size 2-<3","2020","2020","No","1712","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270033","Holdings with land size 2-<5","2000","1999/00","ha","294800","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270033","Holdings with land size 2-<5","2000","1999/00","No","7000","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","9884","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","2573","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270034","Holdings with land size 3-<4","2020","2020","ha","7014","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270034","Holdings with land size 3-<4","2020","2020","No","1703","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","9491","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","2471","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270035","Holdings with land size 4-<5","2020","2020","ha","6735","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","60850","Number","270035","Holdings with land size 4-<5","2020","2020","No","1635","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","752","Sweden","50260","Area","270036","Holdings with land size 5-<10","2000","1999/00","ha","709200","A","Official figure","Agricultural area"
